N,풉ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
N,관종!
N,근데 예비군을 안가서 체포당함..ㅋㅋ
P,살아서 돌아오길빕니다
N,에휴
P,좋은일이고인류애지만 몸조심하고소기의목적을이루고무사귀국바랍니다
N,가면간거지 저렇게 티를내야하나 ㅋㅋ
P,원점타격이 쵝오다 만악으 근본 세계사에 남게 노력해바
N,"국가가 하라고 하는건 의심하는게 맞는데, 하지말라고 하는건 하지마라 탈레반 샘물교회일 잊었냐? 가지말라해도 결국가서 피랍되고 탈레반에게 이리저리 휘둘렸다. 꼴에 저런것들도 국민이라서 국가도 국가의 의무인 국민보호의 원칙에 따라 테러범들 요구들어줬는데 시즌2 찍고싶나? 이번엔 상대가 국가인 만큼 상당할거고 저런 관종이 책임도 못지는건 당연하고 국위선양은 무슨 외교실추다."
N,아이고 댓글들 좋아요들 참...이렇게 철없게 낚인 사람들이 많으니.. 이봐요들 저렇게 똥폼잡으며 돕는게 돕는게 아녜요 오히려 한국민들에 큰 피해를 끼치는 빌미를 제공한답니다. 말도안통하는 나라에 가서 뭘 어쩌겠다는건지 ㅉㅉ
N,우크라이나 간다고 아무나 전쟁참여할수있나요? 총과 실탄 방탄헬멧 조끼등 필요한 장비들은 어디서 구함?
N,그래도 누군가가 죽을 수 있는 방식이 아닌 방법으로 해결되었으면 합니다. ㅠㅠ
P,"어떤 일을 할지는 모르겠으나, 안전하길 또 생존하길 비오"
P,신의 가호가 함께 하길..
P,추잡한 인간이라 생각했는데... 의외로 강단있네! 말로만 하는 정치인 보다 낫네! 그대신 살아 돌아오십시요.팀원 전체가! 그때는 발벗고 응원 하리다..!
P,많은 생명을 살리고 무사귀환하길..
P,저사람은 ㄹㅇ 군인이니까 참전할수도 있는거다6.25때 미군이 도와준 이유를 잊었냐?
P,무사귀환하세요 관광간것도 아닌데 처벌은하지맙시다 감사합니다
P,우크라이나에 실제적인 도움을 주네요존경 합니다 이근대위
P,다치지말고 꼭 이기고와라.
P,소신껏 행동하시는거 아주좋은일.. 남동부전선 자원하셔서 고통받는 민중들 구하고 침략자 것들 싹쓸어주시길..
N,입만 열면 거짓과 사기
N,ㅋ 관종
P,"이근 비난하지맙시다비난하는 인간들 대다수가 지극히 개인적인 삶을살았지 봉사 ,희생이라는걸 알기나 할까? 비난할거면 입닫고 있으시요! 이런 결단과 용기 존경할만합니다"
N,점마 돈은 다 갚음?
P,가세연은 스튜디오에서 이근은 행동으로
P,이근 욕하는 빨갱이들 정체를 알고 싶다.
N,가지마세요 ㅠ우리나라 지켜야해요 ㅡ
P,대사관에 전화해서 생색내는 것들이랑은 개념부터 다르다
P,나도데리고가지
P,굿잡~~굿럭~~
N,과연 당신의 의도를 믿어 의심치 않을 수가 없다.
P,존멋 ... 무사히 돌아오시길 ! 꼭 !
P,이근 살아서 오면 특채로 군장교로 만들어라
P,이사람은 먼가 어설프지않아서 믿음이간다 얍샵한 잔머리도있고 민첩함도있다 얍샵이란말이 나쁜게아니다 그만큼 융통성있는 행동을 한다는거다 아무쪼록 몸건강히 다녀오시길바랍니다
P,찢재명 찍은 빨갱이들 데려가라
N,꼴깝떠네
P,이분은 진짜였네요. 모두들 무사귀환하시길 또 거기서 많은 힘이 되시길 기도합니다.
P,아이고 조심하시기를
P,목숨 걸고 하는 일에...평가는..후대에
P,살아 돌아오시요 명령이다
P,푸틴노망들은 독재자야 넌 체첸외인부대와 러시아용병을 우크라이나에 보냈으면서 서방의용군을 보내지말라고 하냐
N,관종 주접떠네
P,도움을 요청했을때 답을 주는게 우리 인간이 할 일이다!!!너무 멋진사람입니다~^^
P,"그에게도 가족이있고 우리들처럼 누군가에겐 소중한 사람이고 그는 이라크,소말리아등에서 파병생활을했고 전쟁의 무서움을 누구보다 잘 알겁니다. 자신의 가족을생각해서 몸을 사리길 바랬으나 떠나버렸기에 무사귀환을 두손모아 바랍니다 이런글에서까지는 적어도 그에게 화살은 거두는게어떨까요? 자신의목숨을 걸고 간것입니다,"
P,멋집니다!! 꼭 살아서 돌아오세요. 그리고! 처벌은 무슨 처벌! 집유로 끝내야지! 그냥 무사히 돌아만 오세요. rokseal!! 응원합니다!!
P,군인출신들 나와 서바이벌하는 모 프로그램들 다 재능낭비같더라 보는내내 집중이 안됨 우크라이나 생각나서
P,개멋지다
P,난 응원합니다.
P,훈장을 줘야지 처벌을 한다고?? 만약 처벌받으면 우리가 대한민국 국민이란게 창피할 거 같다.
P,와 용기가 너무 멋있습니다꼭 무사히 돌아와주세요!!
P,당신의 가족들을 위해서라도 제발 무사귀환 하시길...
P,주댕이질 숫가락질보다백배 멋짐
P,뉴스에는 안나오지만 우크라이나 젊은이들이 많이 사망했다고 합니다. 그 숫자를 믿기 어렵습니다만 2차 세계대전을 방불케 하는 참혹한 전쟁이 벌어지는것 같습니다.
N,샘물교회 가오버전
P,국가보안법을 어긴 임x경은 지금까지 떵떵거리고 잘 사는데 뭐. 마찬가지다. 자기가 처벌을 각오하고 가는 확신범(?)한테 뭐라 할거야. 와서 처벌 받겠다는데.
P,승리하고 무사히 돌아오시길 기원합니다
P,그래도 방구석에서 키보질 하는 애들보다는 낫다..
P,가세연 보고있나?
N,저분의 참전은 개인적 선택이며 국가의 입장과는 관계가 없습니다.
N,오버다
N,국가에서 하지말라면 하지말지. 관종이네.
P,"댓글들 웃긴다. 뭔 외교타령이냐? ㅋㅋㅋ 북한,중국을 제외하고는 전세계가 등돌린 마당에 러시아에 미련이 있나보네. 중립지키는건 이전의 얘기지."
P,힘내세요! 잘하셨습니다
P,넘 멋있어요. 당신들의 무사기환을 위해 기도할께요. 감사합니다.
P,멋지다! 무사귀환 하시길!
P,푸틴 모가지 따고오면 인정
P,여기서 쇼하니 돈보고 생쇼한다는둥 하는것들니들은 저런 쇼라도 할수있니 전쟁터에서 목숨걸고 하는것을 쇼라고 하는 니들 머리는 돼지머리다. 하늘도 보지 못하는 한심한것들 남은 목숨걸고 하는 행동을 손 가락질 하지말아라 적어도 우크라이나 돕고 싶은 마음을 가지고 있는 사람이면
N,영화를 많이봤나? 예비역이 믄 삽질이고 현역도 가만있는데.오바하고있네. 나가서 들어오지 마라. 정신이 이상하나?
N,에효 관종 그냥 대한민국 울진이나 가서 도와라 인기에 눈멀어서 좀 좀
P,꼭 건강한 모습으로 돌아오세요
N,유툽찍으러 가지는 마시고 꼭 말한 그대로만 하고 오길 바랍니다
P,아가리만 잘 놀리고 평화 타령만 하는 좌파들 똑똑히 봐라 ᆢ 너희들 보다 더 평화를 사랑한단다 ᆢ이근 살아돌아와라 ᆢ파이팅 ᆢ
P,내가 진짜 사나이라고 했제?!
P,정부의 어떤 자들이 불법운운 법질서타령인가? 인간의 목숨이 제일 소중하다 불구덩이에 목숨걸고 하우겠다고 나서는데 미온적 태도로 일관해오던 정부가 늦은 결정에 실망했는데 자기목숨건 투지에 지원은 커녕 법질서 타령하는 자체가 러시아푸틴과 뭐가 다른가 싶다 네도 목숨걸고 지원하고 싶습니다
N,국민이면 국법을 지켜야 한다. 국법테두리를 벗어나면 국가는 책임질 이유가 없다. 가서 우크라이나를 위해 용감히 싸우고 그나라에 뼈를 묻어라!
N,조용히 다녀와서 말할것이지. 가기전부터 언플졸라하고 가네
N,얘들 단순하지~ 확실히 갔는지 확인하고 칭찬해도 늦지 않다. 출국은 맞는거 같은데... 확실히 간건지 아직은 알길이 없네~
N,관종
N,음...... 음...... 흠.......
N,뭔가 죽어서 돌아올것같다
P,자신의 커리어로 돈버는 입만 산 군인이라고 생각했었는데.. 진짜 군인이네.. 이근 대위만큼의 커리어와 실력을 가진 군인이 많을진 몰라도 한치의 망설임없이 타국의 전쟁터에 참전할 군인은 얼마나될까? 무사히 돌아오시길 바랍니다.
N,우크라이나 : 누구세요???
N,안녕하세요 남근대위 인사올립니다
N,관종인 군인은 꼴불견이다
P,"대한민국 남자도 한다, 말보다 해동으로 자유민주주의 수호에 앞장선 당신이 대한민국 최고의 남자다,"
P,이왕 가는거 꼭 살아서 돌아오길 빈다....옛날 소련시절 전투기가 우리나라 민항기 격추시킨건 알고있지? 그때 우린 억울해도 아무것도 하지못했다!
P,꼭 살아 돌아와요
P,헐~
N,액션졸라잘까네ㅎㅎ 처음에 왜가냐고 성내드만 등떠밀려서 액션치고 조회수 떡상하것네
P,꼭ㅇ살아서 돌아오시길 응원할게요
P,진짜 사나이네~ 살아 돌아오라!난 좋게 봤었다. 목숨을 걸 수 있는이가 진정한 용기인이다!
N,러시아 비밀요원들한테ㅡ채포될거같은데
N,죽으면 끝이다
P,여행금지국? 여행하러 가는게 아니니까 무죄네.
P,꼭 무사귀환 하세요!!기도합니다!!
P,이근 멋지다..꼭 살아 돌아 와라!..
P,ᆢ ㅠㅠ살아돌아 오세요🏳️‍🌈🏳️‍🌈🏳️‍🌈.ᆢ몸 조심 하시고 ᆢᆢ
P,멋지네 잘 싸우시고 무사귀환하세요~
P,간다고 아구리 터는게 아니고 이미 갔네?? 개 존 멋
P,자유민주주의를 지켜주러 가셨군요. 이 나라도 바뀌어 있을 겁니다. 갔다오셔서 법의 처벌은 받으셔야합니다.무사귀환 하십시요
P,대한민국에 정의다 .. 민주문가당 아가리파이터와는 격이 다르다 국위선양하고 무사히 귀국하면 당신에 뒤엔 수천만의 대한민국 현역과 예비군이 있을것이다
N,ㄷㄷㄷㄷ 너무 무모한거 아님??
P,후기가 궁금해지네
P,개멋있다ㅜㅜ 진정한 군인
N,가지 말라면 가지마셔요도움이 아니라 문제를 일으키는 겁니다
P,바보같은데 멋있어
P,우리나라에 이렇게 멋진 분이 계신줄 몰랐네요!~~죽음을 각오하고 가실텐데 참으로 대단하십니다!~~ 꼭 살아서 오시길 기원합니다!~화이팅
N,유튜브 방송거리 생겼네...이미지도 탈바꿈하고 몇일 쉬다와서 우크라 를위해 희생하고 온척하게?? ㅋㅋ
P,"이근 대위~ 화팅이요~~ 왜 이런 멋진 남자한테 욕들 하노.. .. 꼬우면 본인들도 가서 돕던지요.,, 이런사람 욕하는사람..~ 쪽팔린줄 아세요.. 이사람이 당신들한테 무슨 피해 줬습니까? 충분히 멋진일 하는대.. 왜욕들 하고 ..자기들 기준으로 정상이네 마네 합리화를 하노.ㅎㅎㅎㅎㅎㅎ 간만에~ 웃고 갑니다~~ 이근대위~~ 화팅요~!"
P,이미 가신거 무탈없이 목표한바 이루고 건강히 돌아오시길.
P,무사히 돌아오세요
P,멋진건 멋진거다 목숨 내놓구 가는건데 악플러들은 짜져 있어라
P,팀원들이랑 건강히 무사히 살아서 돌아만 와주세요!!
N,가서 거기서 살아라. 다시 돌아올필요없다.
P,이근 정말 멋지십니다 저두 특전사지만 좀 망설여지네요
N,"어차피 못간다. 우크라 상공은 당연히 막혀있어서 직공으로 못갈테고, 다른나라를 통해 육로로 국경을 넘어 우크라로 갈려고해도 당연히 그나라의 국경수비대가 우크라이나인도 아닌 사람을 통과시켜줄리없다. 솔직히 말해 계속 군에 관련된걸 하고싶었다면 그냥 군에남지 처음부터 장기복무도 잘안될 특전에 지원해서 결국 전역하고 지금까지도 군부심 부리는것에 이해가안된다. 국가위상 높이기는커녕 러시아에게 포로로 잡히면 어쨌든 국민이라 국가의 의무인 국민보호로 어떻게든 구출해야하는데 이때생기는 외교적 실추는 저넘 책임으로 해결될게아니다."
P,이근응원한다 멋지다
N,강철부대 멤버들도 갈거 같다..제발 젊은 패기로 섣부른 판단 하지 말기를..
P,푸틴목을 따러가지
P,저런일을 비난할 자격없다 확실한 약자를 위한 자기희생이다
N,ㅋㅋㅋㅋㅋㅋ아 웃기네 기꾼이
N,이 사람 성범죄자 맞나요?
P,밧줄타고 참호격투 하는 예능 군인들 방송보다 뉴스보니 진짜 군인보는거 같네
N,ㅋㅋㅋㅋㅋㅋㅋ
P,용기있는 행동 멋지고 자랑스럽네요무사귀환 하시길
N,세월호 아이들 죽어갈때는 니 뭐했노??
N,관종은 불치병
P,와.. 선동하며 수업료 쳐먹으며 근근히 의미없이 살아가는 누구랑은 다르다..
P,멋지십니다 진짜 영웅이세요
P,존 멋~꼭살아돌아오길요ㅠ
N,뜻은좋은데 개인의 색갈을 다 존중해줄수없는게 사회란거지..한사람을 봐주면 모든게 무너진다.. 법은 법이다. 법은 의도나 결과와 상관없이 지켜야 더 큰 힘을 만듭니다
N,아니 저러다가 쟤가 포로로 잡히기라도 하면 우리나라 ㄹㅇ 참전인데 국가에서 하지말라는데는 이유가 있지 도대체 왜..혼자 멋있는 척하는거지
P,대한민국 특수부대의 맛을 러시아 넘들에게 확실히 보여주세요! 응원합니다. 그리고 영웅처럼 멋있게 귀국하시길 기원합니다.
P,댓글로 뚫린 주뎅이질 그만하고 이근대위 욕하지마라!
P,누구든 약자나 어려움에 처한 저들을 돕는게 진정 남자다!
P,개상남자 솔직히 멋있긴하다
N,비지니스 하러가는거 아님?? 개인신념이고뭐고 돈벌러 가는거지
P,선택으 본인의 몫!
P,살아서 돌아오세요.
N,풉ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
N,관종!
N,근데 예비군을 안가서 체포당함..ㅋㅋ
P,살아서 돌아오길빕니다
N,에휴
P,좋은일이고인류애지만 몸조심하고소기의목적을이루고무사귀국바랍니다
N,가면간거지 저렇게 티를내야하나 ㅋㅋ
P,원점타격이 쵝오다 만악으 근본 세계사에 남게 노력해바
N,"국가가 하라고 하는건 의심하는게 맞는데, 하지말라고 하는건 하지마라 탈레반 샘물교회일 잊었냐? 가지말라해도 결국가서 피랍되고 탈레반에게 이리저리 휘둘렸다. 꼴에 저런것들도 국민이라서 국가도 국가의 의무인 국민보호의 원칙에 따라 테러범들 요구들어줬는데 시즌2 찍고싶나? 이번엔 상대가 국가인 만큼 상당할거고 저런 관종이 책임도 못지는건 당연하고 국위선양은 무슨 외교실추다."
N,아이고 댓글들 좋아요들 참...이렇게 철없게 낚인 사람들이 많으니.. 이봐요들 저렇게 똥폼잡으며 돕는게 돕는게 아녜요 오히려 한국민들에 큰 피해를 끼치는 빌미를 제공한답니다. 말도안통하는 나라에 가서 뭘 어쩌겠다는건지 ㅉㅉ
N,우크라이나 간다고 아무나 전쟁참여할수있나요? 총과 실탄 방탄헬멧 조끼등 필요한 장비들은 어디서 구함?
N,그래도 누군가가 죽을 수 있는 방식이 아닌 방법으로 해결되었으면 합니다. ㅠㅠ
P,"어떤 일을 할지는 모르겠으나, 안전하길 또 생존하길 비오"
P,신의 가호가 함께 하길..
P,추잡한 인간이라 생각했는데... 의외로 강단있네! 말로만 하는 정치인 보다 낫네! 그대신 살아 돌아오십시요.팀원 전체가! 그때는 발벗고 응원 하리다..!
P,많은 생명을 살리고 무사귀환하길..
P,저사람은 ㄹㅇ 군인이니까 참전할수도 있는거다6.25때 미군이 도와준 이유를 잊었냐?
P,무사귀환하세요 관광간것도 아닌데 처벌은하지맙시다 감사합니다
P,우크라이나에 실제적인 도움을 주네요존경 합니다 이근대위
P,다치지말고 꼭 이기고와라.
P,이왕간거 힘내시고 태극기 사용은 하지말아주세요 화이팅
P,이분 진짜 멋진분이네요..마치 정의에 사자같은 불의를보면 참지못하는 주인공같은 분이시네요.. 부디 몸건강히 다녀오시길 빕니다...
P,처벌이아닌상을줘야죠.정말존경스럽네요.대한민국의용군화이팅!!!!부디무사귀환하시길...
P,팀원분들과 모두 무사히 귀국하시길....
P,대깨문들은 이것도 비판하겠지 법을어기니 하묘~ 지금의 대한민국 정부 젓가락이라그래 남자다 멋지게 불태우고 오길멸공!!!!!
N,멋지긴 합니다만 가서 뭘 도울수 있을까요??? 응원합니다!
N,남들 소령 중령할 나이인데 언제적 대위야ㅋㅋ
P,우크라이나에 자유와 평화를...!! 말보다 행동~!!
P,최고
P,아니 아무리 관종이라도 이건 차원이 다른건데? 이사람은 찐이다 ㄷㄷ
P,어벤져스 출동..
P,멋지다~함께 가지는 못하지만 응원합니다
N,여행 금지국가 가면 안돼요
P,대단합니다.모든걸 떠나 다른사람을위해 목숨을 바쳐가며 일을 한다는건 정말 존경스럽다. 제마음도 국가를위해또는 누군가를 위해 보람된 목숨을 받칠수 있다면 그또한 영광이라 생각합니다. 꼭 살아서 오세요
P,저런 영웅은 처벌 받으면 안된다. 세상에 처벌할 사람이 얼마나 많은데.. 특히 더러운 정치하는 놈들 ㅠㅠ
P,공산주의와 맞서 싸우는거 자체가 멋있다 멸공!!
N,조용히 갔다온 다음 소문나면 모를까...광고도 아니고.
P,살아돌아오세요~~당신을 늘 응원했어요
P,한국특수부대의 위용을 보여주고 무사히 돌아오길 바랍니다.
P,어그로치곤 목숨담보로 가는건데 쉽지않은결정이지
P,용감하다 언행일치
N,불난집놔두고 부채질하러가네
N,그 문대통령님 경호하던 잘생기신분 안데려가세요?
P,살아서 돌아오세요!
N,"오른손이 모르게 하지,동내방내 소문네고 가능거는 뭐꼬? 주변에서 빙빙돌다 사진몇장 찍고와서 허풍 떨지말것~"
N,유튜브가 이렇게 무섭구나...
P,무사귀환하시길~~~
N,영웅심리에 목숨을 거는군
N,까불다 디지거나 살아서 스타되거나 ㅋ
P,자기 자신의 소신대로 행동을 하는 당신을 응원합니다현행법을 어겻다는 이유로 누구도 손가락질을 할수는 없다고 생각합니다 부디 살아서 무사귀환하시길 기도합니다.
P,무사히 생환 하시기 바라며 불타는 정의감에 찬사를 보냅니다
P,뭐가 어찌됫든 다들 무사히 돌아오길바랍니다
N,근데 무기는 어디서 보급받냐? 총사가지고 가야되냐?
P,목숨을 거는일인데 정말 대단하십니다. 무사히 돌아오시기를 기원합니다!
P,행동으로 보여주네
N,이분 멋있는척 하는거보다..뎃글이 응원하는게 더 웃김
P,살아서 돌아오세요 제발 ㅜㅜ다들 갈 용기없으면 살아서 돌아오길 빌어줘요
N,그용기를 신사참배할때나 쓰지~관종짓은~
P,무모해보이기도 하고 이해도 잘 안되지만….목숨 걸 정도의 자기 신념이 있다는건 대단해보인다. 유튜브 컨텐츠 때문에 가는거라고 많이들 말하는데 전쟁의 잔혹성도 위험성도 잘 아는 군인출신이 그렇게 생각없이 갔을까싶다… 전쟁이 장난도 아니고. 그리고 용병이라도 군대인데 기밀때문에 유튜브같은거 촬영하게 두지도 않을거고.
P,개멋지네..
N,얜또 뭐냐 하나도 안위대해보인다. 지금 우리 부정에 맞서라
P,이재명은 러시아.중국에게 자극주면 우크라이나꼴 난다고 하던데.....이게 찐이라면 살아서 돌아와서 영웅등극.될수도.
N,전쟁이 뭐 개인 홍보물이냐?? 장난해?? 그렇게 의협심이 있으면 우리군에 말뚝박지 그랬어.!
N,해군에게 빚은 갑아야지. 우크라이나가서 말은 통하겠냐?
P,윤석럴 대통령께서 절대 처벌않하실겁니다 잘싸우고 돌아오세요
P,멋있다 용기가 실행력이 저사람은 목숨을 건것이다.
N,가서 실전연습 잘해봐라..ㅋㅋ
N,전쟁 중에 나대면 골치 아파지니까 그냥 얌전히 있어라
P,이게 남자지 이근 욕하지 마라
N,근데 그대가 대한민국 최초 의용군은 아니다. 정부 승인없이 여러전투에 참여한 의용군도 lS군에 참여한 자도 있었다.
P,진정한 군인 정신을 가진 이근 대위님 존경스럽습니다
P,사실이면 멋지다.. 근데 비행기가 있음?
N,또라이네 굉장히 위험한 행동이고 발상이다.
P,비겁하고 야기한 문재인보다 100배는 훌륭하다
P,목숨을 걸고 가는건대 의용군 멋지다. 이근 화이팅
P,잘하고 무사귀환하십시오
N,ㅋㅋ 구라아닌가?
N,폼생폼사
N,포로로 잡혔을때 우리나라 정부가 난처해지는 일이 없도록 부탁합니다.
N,북괴 김돼지 멱이나 따러가지.. 남에나라 전쟁에 왜가지? 거기서 고립되면 대한민국정부에 책임지라고할려고?
P,와 전쟁에 뛰어드는거 헐!후방에서 최대한 안전확보하고 전투하시길
N,잘가고 다시는 대한민국에 돌아오지 마라!
N,쌩쑈를 하고자빠졌네
P,감사합니다 ~
P,현 대통령보다 낫다.꼭 살아서 오세요.
P,가세연은 안가냐? ㅋㅋㅋㅋㅋㅋㅋ
P,화이팅!!!!!!!!!!
N,참...댓글다는분들 생각있는건지.. 멋있어보이는게 다인감?이게 대외적으로 외교문제랑 국가안보문제로 커질수있는건데 금지국가라고하는데도 굳이가는이유는 뭐냐고! 누군 안타까움이없어서 못도와주는줄 아시나
N,우루과이로 가면 안된다 우크라이나다 ㅋ
N,100프로 유튜브 컨텐츠로 남긴다 갔다와서 후기는 있을듯
P,이근 싸나이야!!! 파이팅!!!
P,흠 인정
P,목숨걸고 저렇게 갈수있을까? 용기에 감탄한다 무사히 돌아오길
P,멋있다 좀아쉬운건 우크라이나로 가지말고 러시아로가서 푸틴을 암살했으면 당신은 이순신같은 역사에 남을 인물. 병사들도 왜 싸우는지도 모르는 마당에 고위간부들을 제거하는게 더 중요하다고 본다 부디 살아서 돌아와서 푸틴암살 계획을 펼치길
P,멋지다 ~~~^^살아서 돌아오시길 기원합니다
P,왜 가만히 있는냐고 밀어붙인사람들 때문에 간거? 하여튼 사람들이 문제다
P,멋지고 용감하고 살아서 돌아와서 아가리파이터들 전부 아가리 털어버려줘
P,와...진짜 멋지네요 어서 빨리 전쟁이 끝나길 기도합니다
P,계획대로 잘 하시고 몸건강히 귀국하길 바랍니다
N,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
N,SNS에 안올리고 다녀왔으면 어느정도 인정했을것.
N,가세연에 또 올라오겠네
P,노빠꾸 상남자
P,몸소 보여주는 행동..멋지네요..부디 무사귀한하시길...주둥이로만 떠드는 정치인들 보다 백만배 멋집니다...
P,졸라 멋찌네.
N,그 용기에는 경의를 표하고 싶은데 소문내지 말고 진행햇으면 자신의 행동이 어떤 후과를 가져올지
N,이근 이사람아... 당신이 용병이야? 대한민국은 전시상태다......누가누굴돕니 진짜어이가없네...국방부나정부에서 지원허가가떨어졌을때나 파병나가는게자랑스럽고용감한거지 지금당신의행동은 나라의근간을흔드는행동이라는거 잊지마라.. 중립국의의미조차모르고 돈과팔로워만쫒는당신이 대한민국국민으로서 창피하다
N,장담하건데 백프로 생쇼다 지가 우크라 전장으로 들어간다고?ㅋㅋ 개가 웃겠다
N,영웅놀이하냐? 맨뒤에서후방지원할거면서 조용히갔다오면 알아줄거를 나대네ㅋㅋ
N,멋있네 근데 가서 뭐할려고 푸틴 목이라도 따게? 계란으로 바위를 어떻게 깨려고?? 영웅 흉내 내지말고 부디 안전히 돌아오길
N,영철아 707은 주둥이 군인 이더냐?! ㅋㅋㅋ
N,무모하다.. 법은 지키자
P,멋진분~~~ 꼬옥 무사히 돌사오시길 빕니다~
P,개 멋있네..
P,아가리는 털어도 실행으로 옮김 개쩌네 ㄷㄷ 무사귀환 하시길
N,이게 멋있다니 정싱머리 이상한 애들 많네.... 이건 국가에 해를 입히는거다. 저게 성인이 할짓인가? 돌아오지마라. 니가 한거 나라가 책임지게 하지마라
N,뇌까지 근육이네
P,맨날 유감만 표하는 정부보다는 백번 났습니다
P,아가리파이터들과는 근본이 다르네~멋지게 수행하시고 무사귀환하세요~
P,이근대위님 무사귀환 하세요
P,딴건 몰라도 이건 좀 멋있다.
N,잡힐바얀 죽음을당해라
N,뭘 하는지 구체적인게 없네.
P,여행과 전쟁참전은 다르다. 정부는 각성해라. 목숨을 건 당신ᆢ꼭 살아서 돌아오길ᆢ
N,바보짓지이만 살아오세여
P,진짜 남자다
P,눈치나보면서 모른척하는 정부가 저런 영웅을 처벌한다는게 말이되냐...국민들이 당신을 응원합니다
N,형법 제111조는 어디감..?
N,이러나저러나 대단한 관종임은 분명한듯 ㅎ
N,저 쑈를 또 믿고들 있네?
N,유난떨지말고 가서 유투브 찍으면 정말 디진다
P,켄 리 멋있다. 복수국적이니 괜찮다. 가서 푸틴의 러시아군들 뚜껑 좀따고 돌아와라. 한국의 공산주의 친러시아 좌파들이 막는다고 군인으로서 해야할 일을 저버리지 않는 켄 리 당신은 진정한 ROCKSEAL이다
N,이미지 세탁 오지네
N,가서 영영 돌아오지 말길
N,러시아 공수부대원 10명 목따고 장렬히 싸우고 전사하라!이상!
N,키보드 워리어들에게 등 떠밀려 사지로 떠나게 된건 아닌지 걱정스럽고 안타깝네요.
N,공명심에 눈이어두워 불법행위하는거냐
N,그렇게 진심이면 조용히 갔다오던지. 굳이 온 뉴스 떠들썩하게..아 정말 싫다.
P,결과로 보여줘~ 진짜 사나이~
N,변태 ㅋㅋ
N,ㅋㅋㅋ
P,멋지다 입만 터는 것들보다.
P,지들한테피해준것도아니고 몰려가서인신공격하고 조롱하고... 한심한인간들 지들이가서싸우지 왜남에귀한아들한테 목술걸고 싸우래냐 그런당신들이야말로 루저들이다
N,조용히 가야지 뭔 쌩쇼를하는지
N,출국 동기가 의심 스럽습니다
P,"말도 많고 탈도 많았지만, 옳은 일을 위해 이렇게 직접 행동한다는건 대단한거다"
N,갈려면 조용히 갔다오지 동네방네 광고를 하네 ㅡㅡㅋ
N,불법으로갔으니 돌아오지않아도된다 우크라이나 머슴으로 쭉~말뚝밖아라
P,"꼭 살아돌아오길 바랍니다. 이제 남의 나라 이야기가 아닌 우리나라, 우리국민 이야기가 되었네요. 이기는 전쟁이되길.."
P,대단하다. 무사귀환 바란다.
P,이근~멋지다. 상남자네.누구도못하는
N,니가 가서 죽든 고문당하든 한국과 이제 상관없는일이다 생각은 잼민이같네
N,우리나라 살인자들 저기로 보내라. 전쟁은 합법적으로 살인을 할 수 있는 최고의 기회다.
N,"맨손으로 싸울순없자나, PX에서 10만원주고 총한자루 사서 가."
P,신념과 이상을 향해서 목숨을 걸었다 전투 안해도 좋으니 무사히 돌아오길
P,응원합니다...아무나 할 수 있는 일이 아니예요
P,진짜사나이다…! 이런건 좀 보고 배웁시다.
P,저두 가겠다고 했다가 마눌님한테 죽는줄~근이형 퐈이팅요~존경스럽습니다^^
P,진짜 군인을 위해 태어난 사람같다
P,탁상공론만 하고 앉아노는 정치인들보다 훨 낫고 멋지구만~~이근 화이팅요~~ 꼭 살아서 돌아 오시길~~
P,정부는 러시아와의 관계가 있으니 대외적으로는 금지하는 모습을 외교적으로 보여주고 실제로는 사후에 면책이나 사면해주면 됨
P,진짜 용기가 대단합니다 목숨걸고 전쟁터를 간다는게 쉽지 않았을텐데요 꼭 팀원전원 살아서 돌아오시길~~ 화이팅 하세요~~ 응원합니다~
N,그냥 돌아온다에 한표 이유는 현지상황상 어쩌고저쩌고어그로만 끌게 분명하다
P,살아서 돌아와라
N,옳은 일을 위해선 법을 어겨도 괜찮다는 것을 잘 알게 되었습니다.
P,급이 다르네요..와 ~~~꼭 살아돌아오시길..
N,"아이고~ 이게 뭔!!!겜인줄아나!!!un도 개입못하는판국에 우크라이나 출신도아니고,부모님이 우크라이나분들도아닌데! 거기가서 러시아군인 쏴죽인들 누가 잘했다할지..생각이있는건지없는건지 에효..."
N,거긴 총 맞아 죽는데가 아니고 포 맞아 죽는덴데...
N,UDT들중 멀쩡한애 없다던 SSU 출신이 했던 말이 생각나네 ㅋㅋㅋ
P,이왕 갔으니 용감하게 싸우시고 무사귀환하세요🙏
N,솔직히 못 믿겠다 영웅놀이 하는듯한 생각이든다
P,건강한 모습으로 다시 글 올려 주십시오..
N,대위 타이틀떼라!!! 뭔 아직도 대위?! 🐕 웃겨!!!
N,전쟁광들 모여라 하는구만. 가야할때랑 기다려야 할때 가려야지
N,나대지마라
N,영웅인척ㄴㄴ
N,모르게 가던가 .... 어차피 바로 돌아올꺼아냐?
P,내 상상이상이다..꼭 살아돌아오세요
P,와..진짜 개멋있다....진짜 존경합니다
N,싸우는게 아니고 전투 훈련 도와주러 가는거 겠지 거긴 민간인도 총들고 싸우는 상황이니까
P,당신의선택에응원합니다…
P,키보드 워리어들 보단백배 낫지 굿굿
N,같이 간 애들은 백수야? 직업없이 저렇게 간단니 생활에 여유가 있나보네 좋겟다
